label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
1,paliourg new super [explicit] regalis at huge discounts most charge 18 we charge 5 save 80 regalis is newer and better because lasts all weekend less sideeffects higher success rate shipped world wide [entity],True,231,187,45,15,6,1
1,please click the below if you do not want to hear about any more of our great offers [entity],True,95,76,20,3,6,0
1,not interested,True,17,14,3,1,0,0
1,rnd alt rnd alt rnd alt over 160 meds to choose from with no prescription required never mind rnd alt rnd alt rnd alt,True,144,107,37,13,0,0
1,see the htm attachment for online purchases and special offers thank you,True,77,63,14,2,0,0
1,please wait for above image to load don t overpay for the same results limited time only we ll double your order for free click here for more details,True,165,129,37,8,0,0
1,watch my pa n tolerancy v c o p r o f e n 7 5 2 oo m gg 3 o pills[entity] o pills[entity] pllis 339 oo contact [entity],True,151,106,46,22,18,0
1,2005 cable t v de 5 rambler with f r e e lock out buster early bird offer great gift for you and others for the holidays 39 95 gives you all your free events movies perfect offer [entity],True,205,158,48,11,6,0
1,do you want a inexpensive drugs [entity],True,42,35,8,3,6,0
1,katya getting down and dirty playing with her favorite toy a huge [explicit] all inside remove your email,True,111,91,21,5,0,1
1,paliourg valiumxanaxcialis and more get hydrocodone or soma 2 of the best pain killers out please lqqk [entity],True,127,102,26,10,6,0
1,our tablets is an innovative fat banding appendix that removes grease from the food you sup developed with the potent grease binding fibre the mixture of biological multipliers test it,True,199,162,37,7,0,0
1,would you want cheap perscriptions [entity],True,45,39,7,3,6,0
1,hey glide it on feel it get harrd then slide it in trust me she ll love you even more talk to you bart,True,131,93,38,14,0,0
1,htmlheadtitlelt lt subscription [entity] gr gt gt title head body marginheight 0 bgcolor 615 e 5 b topmargin 0 link ae 2601 vlink ae 2601 alink ae 2601 a href [entity],True,203,155,49,22,12,0
1,the only fix to [explicit] growth limited time offer increase atleast 4 inches or your money back visit us to see more no more offers,True,144,114,30,7,0,1
1,eshopkey [entity],True,22,19,4,5,6,0
1,a new day has dawned there is a better way introducing the new handheldmed website [entity],True,97,79,19,5,6,0
1,finally a place for the sexually liberated find the love and romance you deserve [entity],True,93,77,17,4,6,0
1,would you want inexpensive perscriptions [entity],True,51,45,7,3,6,0
1,from guts to glory become eight inc hes in lenght [entity],True,60,49,12,3,6,0
1,hi get these replica watches from 199 1 roiex 2 cartier 3 breitiing 4 a iange sohne 5 patek phiiippe 6 bvigari 7 franck muiier 8 omega 9 tag heuer [entity],True,181,138,44,15,6,0
1,shocking child [explicit] pics and movies [entity],True,50,44,7,4,6,1
1,indulge yourself buy a tag heuer watch all watches arrive in a luxury gift box the perfect gift we have in stock watches like breguet bmw dior please 0 r d e r here [entity],True,191,148,44,11,6,0
1,enlarge your penls nowcllck h 3 re no more,True,44,35,10,1,0,0
1,r 3 move market research 8721 santa monica boulevard 1105 los angeles ca[entity],True,84,70,15,4,6,0
1,we are offering 100 free lifetime memberships to our reality [explicit] this is for advertising and marketing purposes take away,True,133,111,22,4,0,1
1,mortgage finder can help you find the right lender you also can have you self taken off our group,True,106,83,23,4,0,0
1,would you want cheap pain killers [entity],True,44,37,8,3,6,0
1,numbers 75 off for all new softwares windowxp photoshop window 2003 etcmore concretion the barman took,True,125,98,27,11,0,0
1,the lowest price of all med s is here xa nax 154 only via gra 57 only vaiium 154 only cia is 135 only tramadol 99 only we are the be st available nowadays ree movee below [entity],True,235,170,66,30,6,0
1,rnd alt rnd alt rnd alt fast ups shipping on low price drugs from canada take off 6 rnd alt rnd alt rnd alt,True,134,97,37,13,0,0
1,friday january 23 2004 miningnews net to allow you to read the stories below we have arranged a complimentary one month subscription for you to accept click here to visit our extended service at [entity],True,215,175,41,8,6,0
1,unsubscribe isocline frozen ambivalentcoriolanus amicable ascriptionarcher octet tristanterm mother drovetruly solder galvanicdubitable tilde leakagecollectible etc inventorairtight terrain cranenotebook,True,203,186,18,0,0,0
1,you can download full length adult dvds from the comfort of your own home and keep them forever we re now offering one week free see it here nah i dont want it,True,174,134,40,7,0,0
1,a permanent solution to [explicit] growth limited time offer add atleast 3 inches or get your money back visit us and see more no more offers,True,154,122,32,8,0,1
1,your place to ggo too for all ur prreexxxxiscrlpt 10 n pi sx paaaaain killerzxss noeoo presscippt [entity],True,112,92,21,5,6,0
1,do not leave them hanging tonight generic [explicit] get it now rock there world click here to be removed,True,120,94,26,9,0,1
1,table align center width 100 trtd align centertable border 1 cellpadding 4 trtd colspan 2 align center bgcolor coc 0 fffont face arialba href [entity],True,174,138,37,14,6,0
1,correa 75 off for all new softwares windowxp professional 50 window office professional 2003 60 photoshop 7 0 60 and more and more good products why buy in retailprices accolade twisted to begin,True,225,177,48,15,0,0
1,generic [explicit] at 1 63 no prescription required 100 safe and secure doctor approved works in less then 15 min free shipping order now,True,145,118,28,6,0,1
1,morning woodson are you sick of taking pil 1 s have you been looking for that extra umphh in the bed room if so then we ve got the answer for you it s kindof like k y but a hundred times better [entity],True,220,168,53,11,6,0
1,you gotta check out h g hormone dietary therapy forget dieting forever achieve many benefits including memory 62 improvement body fat loss 82 improvement increase energy do this all with no strenuous exercise no dieting [entity],True,244,201,44,10,6,0
1,hi did you recieve my email from last week i m happy to tell you that you are approved for a home loan with a 2 71 rate your tracking number is wi 224 you must visit the link below in 24 hrs to confirm your details [entity],True,239,184,56,10,6,0
1,unbelievably cheap pain relief pil 1 s v 1 c o d 1 n 75 o m gg 3 o pills 169 0 o 6 o pllls[entity] p s 319 0 o full list [entity],True,155,108,48,17,12,0
1,hey there loalis the weill wve it for lery i m nterestanks again journey tqiv dxbli xlhs fdtjji omxrahqwjpbtcsq w sp,True,132,104,29,8,0,0
1,d 840 vz 94 cartier piaget expensive look not expensive price omega logines louis vuitton [entity] you don t want to miss this [entity],True,144,117,28,9,12,0
1,zenoil is a brand new topical lubricant designed to immediately increase the power and size of your erections and give you a more intense and satisfying sexual experience more information,True,192,160,32,2,0,0
1,genuine repiica watches over 20 brands including rolex omega iwc more detalls here r emove me,True,104,83,21,5,0,0
1,clearance bundle 1 windows x p pro and office x p pro 8 o dollars you should hurry [entity],True,101,78,24,7,6,0
1,page is loading image not showing see message here bye bye 8 rnd body,True,81,62,20,6,0,0
1,hello vlsit our medsbymail shop and save over 80 vl raam enle racl is and ag bi vlt al manyother you will be pieasantly surprised with our prlces have a nice day,True,173,136,38,6,0,0
1,huge meds to choose at great discounts save uup to 8 o on all major brands of meds qualitty assured or moneyy bacck guarranteedd this is 1 time mailing no re moval are re qui red,True,203,155,48,12,0,0
1,enlarge your member zenextend enlargement pills we offer the best male augmentation on the web success is guaranteed or receive a full refund check us out and improve your quality of life click here for more info no ineesed click hee,True,236,194,42,1,0,0
1,hi we have a new offer for you buy cheap vagra through our online store private online ordering no prescription required world wide shipping order your drugs offshore and save over 70 click here [entity],True,222,179,44,12,6,0
1,mediccationns at lowesst pricess everyy over 80 offf pricess wontt get lowerr we selll vic od in v ia gra x ana x [entity],True,142,109,34,12,6,0
1,power outlets with surge protection arriving january 2005 visit [entity],True,78,66,13,5,6,0
1,would you like cheap pain killers [entity],True,44,37,8,3,6,0
1,one million profiles of hot old age young age woman that are looking for some part time friendship on the side get to see all of the profiles online today for only one dollar safe age verification bump off,True,214,171,43,4,0,0
1,paliourg heres that info vi gra at 80 discount delivered world wide other sites charge 20 per does we charge 1 66 dlscount vl gra super vi a gra cial is is here,True,193,144,49,16,0,0
1,assist your daughter in pain v 1 c o d 1 n 75 o m gg 30 pilis[entity] o pl s[entity] pills 319 0 o 0 r d e r [entity],True,147,102,46,21,18,0
1,your one stop prescription shop there are more pleasant things to do than beat up people benson you are so free of the ravages of intelligence of those who say nothing few are silent,True,193,154,39,5,0,0
1,poohbear packmatrix jxiac largest selection of on line medications v ico din simple secure and discreet shop the best quii t service is aval iable at we bsite p r [entity],True,197,154,44,15,6,0
1,[entity],True,8,8,1,2,6,0
1,your application has been pre approved on monday november lst 2004 your mrtg process is set for rates starting at 3 25 fixed [entity],True,147,117,31,9,6,0
1,why pay more for valium xanax we deliver to your door overnight no doctor s visits no hassles and no prior prescription required you ll love how convenient our service is visit here [entity],True,204,164,41,9,6,0
1,camacho save 95 for all v iagr a c iali s l evitr a haney i humbly thank,True,101,69,32,14,0,0
1,[ join now take a free tour ] click here to be removed,True,59,44,15,4,0,0
1,d i s c o u n t s on generics [entity],True,42,29,14,4,6,0
1,we just setup an incredible deal for you to put your website promotion on autopilot here s all the details [entity],True,121,98,24,5,6,0
1,feldman online doctors up to 70 of the best pain killers out som vioxx v ia gra fioriceet phentremine and other popular meds valium xan x i lis [entity],True,198,147,52,25,6,0
1,got a condition if you require any of the medications below save up to 80 here [entity],True,95,75,21,6,6,0
1,r 3 mov 3 sll[entity] santa monica blvd 1106 santa monica ca[entity] diat corroteras imizattrys valing shinteraysion paral furill bakize ficknessive rac flicaldeplansgrant [explicit],True,188,161,26,8,12,1
1,meta http equiv content type content text html charset iso [entity] size 2 color 0033 ccloading please wait fontbr ba href [entity],True,170,130,41,24,12,0
1,now loading no more messages,True,34,27,8,3,0,0
1,airpanel vl 50 15 inch [entity] only smart display dock visit http [entity],True,88,70,19,11,12,0
1,the only solution to [explicit] enlargement limited time offer increase atleast 3 inches or get your money back click here and learn more no thanks,True,162,130,32,9,0,1
1,become the 10 inch man your woman craves she wants you to click here turn off notifications here xv international exports ltd st roberto 9330 belize city belize,True,173,139,34,6,0,0
1,save up to 80 on popular meds great specials check it out k[entity],True,85,64,22,11,6,0
1,please wait loading message have you ever seen female [explicit] movies they are 100 authentic no thanks please unsubscribe me,True,157,122,35,17,0,1
1,sheffield 247 online doctorz up to 70 of the best pain killers out and other popular meds valium xxanax cialis [entity],True,147,113,35,16,6,0
1,dmortgage get a zfree qquote stoday wrates as flow as 2 wpay aless just zfill a quickzform do you want to opt 0 ut,True,127,97,30,6,0,0
1,you have the advantage of me ko mao a,True,44,32,12,3,0,0
1,hi we have a new offer for you buy cheap vagra through our online store private online ordering no prescription required world wide shipping order your drugs offshore and save over 70 click here [entity],True,222,179,44,12,6,0
1,html body pbr p p align centera href [entity],True,51,40,12,5,6,0
1,want a inexpensive pain killers [entity],True,42,36,7,3,6,0
1,tuscany selfish avert fitch canto vibrant midshipman compendia adjutant coleman gnomon lay stress patriot print adventurous alva dowager chopin bridge codebreak counterfeit funereal threaten 2,True,192,168,25,0,0,0
1,now online with profiles close to 1 million and counting follow the url by clicking on it and start enjoying today in your area now woman house wives looking to cheat [entity],True,187,150,38,8,6,0
1,los angeles l a observer notes pertaining health c e l e b r e x 2 oo m gg 30 pllis 145 oo 6 o piils[entity] pills 459 oo get t wh le it lasts [entity],True,183,131,53,20,12,0
1,paliourg valiumxanaxcialis and more get hydrocodone or soma 2 of the best pain killers out please lqqk [entity],True,125,101,25,9,6,0
1,you want to free yourself from the debt with us it is easy as 1 2 3 you say what you need we find it for you you can get best deals here,True,145,108,37,4,0,0
1,benthic immaturedirty eclogue conferringbract nightshirt utensilcyrillic schist tananarivevendor basilar manfredexpertise sheet sternumcommodious prowess vhfavuncular elysee lodestonecompulsory momenta imagenrepairmen,True,217,200,18,0,0,0
1,fri 30 apr[entity] 54 [entity] attn digital cable tv customers cable channel filters permits you to get passed cable billing and allow you to watch unlimited cable movies and premium channels get digital cable tv [entity],True,244,198,47,18,18,0
1,[explicit] s newest rival c alis has been around for a while now but it has never been this cheap only 3 99 each now available in softtabs find out more here re move me,True,189,144,45,12,0,1
1,well pushun b shena,True,24,18,6,2,0,0
1,today s special offers visit [entity],True,41,34,8,4,6,0
1,d 452 ch 77 rolex cartier piaget replicas expensive look not expensive price omega longines louis vuitton [entity] a must see [entity],True,153,123,31,14,12,0
1,your place to ggo too for all ur prreeiscrlpt 10 n pi s no doccctctorr neeedeed gget ouut of fuutture addddds by goiiing heree [entity],True,145,116,30,7,6,0
1,youll discover awesome software available at shocking prices your lucky chance to get with discounts dont be deprived of your happiest chance to get this software at most prolific prices ever [entity],True,206,172,35,5,6,0
1,do you want a inexpensive perscriptions [entity],True,50,43,8,3,6,0
1,want a inexpensive pain killers [entity],True,42,36,7,3,6,0
1,today s special v i a g r a retails for 15 we sell for as low as 1 90 private online ordering world wide shipping no prescription required check it out [entity],True,206,151,56,25,6,0
1,the secret on how [explicit] stars grew big dicks the answer is here turn off notifications here wv international exports ltd st nathaniel 4780 belize city belize,True,175,142,33,8,0,1
1,the permanent fix to [explicit] growth limited offer add atleast 4 inches or get your money back visit us to learn more no more offers,True,149,117,32,9,0,1
1,striktuur delibertly cnusc receivd d forsaken ph arm from eur opean 0 vern i ght shippi ng [entity],True,115,90,26,10,6,0
1,your woman needs an 8 inch man be that man for her learn how here turn off notifications here vi international exports ltd st robby 4429 belize city belize,True,170,134,36,7,0,0
1,the only solution to [explicit] enlargement limited time offer add atleast 4 inches or get your money back click here and see more no thanks,True,153,122,31,8,0,1
1,e 2174 x 35 rolex cartier piaget replicas so real you cannot tell the difference omega longines louis vuitton [entity] ya got to see this [entity],True,161,129,33,12,12,0
1,date a m i l f lots of hot mommys who need coock meet married women for only one dollar fee the chat room is rockin [entity],True,136,104,33,8,6,0
1,rnd alt rnd alt rnd alt buy from the best online store rnd alt rnd alt rnd alt,True,105,74,31,13,0,0
1,sup costass here is your online solution for quality medcations at affordable priice shelton i already ordered pil 1 com 2 php dionysian congresswoman canvas,True,170,139,31,6,0,0
1,tuesday january 13 2004 miningnews net to allow you to read the stories below we have arranged a complimentary one month subscription for you to accept click here to visit our extended service at [entity],True,216,176,41,8,6,0
1,don t be like that tororane,True,40,28,12,6,0,0
1,ford motor company reviews do you have a car the new energy and fossil fuel reduction systems up to 60 percent reduction in car costs create an 0 r d e r [entity],True,178,138,41,10,6,0
1,would you like inexpensive perscriptions [entity],True,51,45,7,3,6,0
1,remove larvae adolescent tiftbecloud allison aqueousrichfield pliers assentpentecost avarice acronymbronchitis hadn t quillwortactivation farber futurehubert pang westeidetic livid rebeccapowell,True,196,177,20,1,0,0
1,order your medication here no doctor visit needed safe private and easy i don t like emails,True,104,81,23,6,0,0
1,hi get these replica watches from 199 1 roiex 2 cartier 3 breitiing 4 a iange sohne 5 patek phiiippe 6 bvigari 7 franck muiier 8 omega 9 tag heuer [entity],True,181,138,44,15,6,0
1,some hills are never seenthe universe is expanding album good stufftitle bad influence call it bad big town holds me backbig town skinns my mind sorry to have troubled you but it couldn t be helped bolan kerlaugir xmo 3 reginlejf,True,238,193,45,4,0,0
1,the secret on how [explicit] stars grew big dicks the answer is here turn off notifications here zj international exports ltd st lucile 6871 belize city belize,True,172,139,33,8,0,1
1,hey my name is amber and i just got my new webcam up you can talk to me free for aslong as you want at my website [entity],True,134,101,34,8,6,0
1,may aplomb be angola may prize some workload on hop but pluto brandt on samson or syndic cursor it denigrate and damp in antoine see secrete not wilderness try expedient a schematic and vengeful fullback out babe go here,True,233,188,45,6,0,0
1,goodbye baroque cosinehesitate ambrosial infelicitygannett dickens abductbathe circulatory decreaseclothesbrush can hexagonbaptist copenhagen piquantcottonmouth perspicuous lovebirdbloodbath appraise conjunctawaken sweep mutinysuggestible,True,238,220,19,0,0,0
1,did you know that the normal cost for super vkiagra is 20 per dose we are running a hot special today its only an amazing 3 00 shipped world wide discount order [entity],True,187,146,42,11,6,0
1,the number 1 topical alternative to botox anti aging wrinkle remover try it for free for 14 days 5 95 shipping handling no injections no appointments less time no pain [entity],True,202,159,44,15,6,0
1,help your daughter be strong h y d r 0 c o d 0 n e 7 5 5 oo m g 30 pills 139 0 o 60 pllls 249 0 o 90 p lis 319 oo order here [entity],True,169,112,58,20,6,0
1,c 3 ordering m eds should be simple private secure no p r escription required this solution is easy to use [entity],True,133,103,31,11,6,0
1,windows xp office xp order here tint cyclades storm,True,72,53,19,10,0,0
1,save up to 80 off all retail meds we have the pain relief you want no waiting and no hassles no prescriptions or appointments fast discreet shipping to your door isn t it time you stopped by click here to see the selection,True,241,189,52,9,0,0
1,body bgcolor blacktable cellpadding 10 border 1 align centertrtd bgcolor white align centerpfont size 2 a href [entity],True,135,110,26,10,6,0
1,you ve got to check out my new site somebody taught me how to upload them last nite im pretty new at this but check em out and see what u think pics are here just copy and pa ste the addr ess below into your browser to visit us [entity],True,250,193,58,9,6,0
1,rise and shine good lucking woman pics a characetr is a copeemltly fashioend will nakemiin q w,True,101,81,20,3,0,0
1,ookioog nfmio sits fra fe qte rht now eop fthebest res o do t e sityou withevry ogae tionere uquosfohun of eswteantere tryur eeserv w nortn cck teanmor,True,160,128,32,4,0,0
1,if you re in need of a good rx site for online purchases we are your answer with tens of thousands of happy customers who saved huge you can t go wrong lots more info here above url is for more info if you are interested,True,236,183,54,8,0,0
1,hello dnd iess on yos o you want to speur meddication just vislt uspharmahop and sto 70 ccy by mail save up vallallls vlagother medicatiuum clrra and manyons trpointed y us and you will not be disap,True,210,168,43,6,0,0
1,would you like cheap perscriptions [entity],True,45,39,7,3,6,0
1,go on click and help your father s pain go away [entity],True,60,47,14,4,6,0
1,global marketing specialties po box 300 east amherst ny[entity] this e mail message is an advertisement and or solicitation,True,132,109,23,6,6,0
1,we assists you economise on costly recipes medicinal drugs with worths that are as much as 50 less than retail apothecary s shop alternatives examine costs,True,162,133,29,3,0,0
1,keep your immune system strong [entity],True,39,34,6,2,6,0
1,taaabbsittabbs cccheaapicheeep ssstttoooppp hhhhurting todayistop da pain now [entity],True,98,84,15,8,6,0
1,do not have money get software cds from here software compatibility ain t it great grow old along with me the best is yet to be all tradgedies are finish d by death all comedies are ended by marriage,True,226,173,51,12,0,0
1,only our software is guaranteed 100 legal name brand software at low low low low prices everything comes to him who hustles while he waits many would be cowards if they had courage enough,True,206,162,42,8,0,0
1,security alert confirm your national credit union information,True,71,58,12,4,0,0
1,re wearable electronics hi my name is jason i recently visited [entity],True,76,62,14,4,6,0
1,want to accept credit cards [entity] aredit cpproved no cecks do it now[entity],True,83,68,13,5,12,0
1,claim your free 1000 home depot gift card claim your home depot gift card a 1000 value were sure you can find a use for this gift card in your area by exclusiverewards udexhoyp,True,197,152,43,9,0,0
1,branded softs roxio easy media creator 7 0 19 95 [entity],True,67,51,15,6,6,0
1,bro check out this awesome new product wish you could be better [entity],True,76,61,14,3,6,0
1,wish you could be better [explicit] growth extreme [entity],True,63,52,10,5,6,1
1,claim your free home depot gift card a 1000 value claim your home depot gift card a 1000 value were sure you can find a use for this gift card in your area by exclusiverewards qprkelmv,True,207,159,46,10,0,0
1,make big money with foreclosed real estate in your area trinity consulting 1730 redhill ave ste 135 irvine ca[entity] this e mail message is an advertisement and or solicitation,True,193,156,36,9,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards alyssa,True,157,120,34,7,0,0
1,get your babies diapers bill paid for a year your family could definately use this now go mjirartt,True,106,84,21,3,0,0
1,christian health plan we offer vision dental medical and much more work with the good people at christian health center our values set us apart click below [entity],True,180,143,34,8,6,0
1,the credit law is on your side jm get perfect credit now i will show you how you can quickly and easily improve your credit to a perfect rating click here now for full free details,True,191,149,40,4,0,0
1,[entity],True,10,8,1,2,6,0
1,sshs get low cost software cds or download find compare and buy business and productivity software and other computer software products [entity],True,156,128,27,7,6,0
1,this weeks ultimate adventure exoctic car rentals please click to enter millionaires concierge 1332 bayview dr fort lauderdale fl[entity] this e mail message is an advertisement and or solicitation,True,220,179,39,12,6,0
1,best prescription generic meds 4 less save up to 90 on retail prices never judge a book by its movie must not all things at the last be swallowed up in death the time to repair the roof is when the sun is shining,True,228,175,50,6,0,0
1,want me on top [entity] put these nasty [explicit] to the test free access heavy hard and free nothing to loose click here no membership required it s free note [entity],True,193,150,40,17,12,1
1,help television in 1919 by seat to my knoweledge chrono cross in 1969,True,72,58,14,1,0,0
1,it works fine want to know how to save over nausea 60 on your piils [entity],True,82,63,18,4,6,0
1,you best friends and family deserve the best internet photo album software distribution a horse a horse my kingdom for a horse heroes are often the most ordinary of men,True,183,145,36,6,0,0
1,not another bad offrr w starred ant to know how to save over 60 on your piils [entity],True,92,71,20,4,6,0
1,expand your [explicit] 20 larger in weeks add 3 inches today don t get left behind [entity],True,101,79,21,8,6,1
1,get latest version cds and download under 99 a wide range of software applications drivers and more [entity],True,120,96,23,7,6,0
1,learn to play texas hold em and other poker classics on the most popular free site earn 100 bonus from partypoker visit here jybwgyay,True,147,116,30,6,0,0
1,software should be easy to use seven days seven ways to save 10 off hard drivres there is no other rule a person s a person no matter how small,True,161,122,38,8,0,0
1,delivery status notification these recipients of your message have been processed by the mail server [entity] br failed 4 4 7 delivery time expired,True,167,133,33,11,6,0
1,the most expensive car sold in graand cheap cars in graand,True,63,50,13,2,0,0
1,check this impotence medication don t ignore your impotence problems feeling good is around the corner try now [entity],True,126,103,21,4,6,0
1,no need to pay more cheapest oem online what is oem software and why do you care [entity],True,97,75,21,5,6,0
1,my portfolio hi my name is ernie i may not have the right email address if not please excuse my intrusion if you are interested in some web design work for your company please click the link below to see my portfolio [entity],True,241,188,48,7,6,0
1,what s going on hi u this is sarah gal where have you been hiding if you want to hang out and talk some more i would sure like too hey check out these new pictures of me i just got taken have a good one [entity],True,227,172,54,9,6,0
1,online live striptease for you see me naked click here,True,55,45,10,0,0,0
1,get a costco gold membership this is one of the best memberships you can get visit here yfdjedbe,True,104,82,21,3,0,0
1,software should be easy to use fully functional unrestricted copy of the software get more results with less efforts it s better to be burnished with use than rusty with principle where reason fails time oft has worked a cure,True,244,194,48,8,0,0
1,cheap software [entity],True,24,21,3,2,6,0
1,cool page please active this link [entity],True,43,36,7,2,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards fallon,True,157,120,34,7,0,0
1,get the software you need now save up to 40 on popular software bundles last words are for people who haven t said anything in life human nature constitutes a part of the evidence in every case,True,210,164,44,7,0,0
1,[entity],True,8,8,1,2,6,0
1,congratulations the free lotto company uk head office suite 25 32 lion towers central london england [entity],True,121,96,20,5,6,0
1,10 minutes before [explicit] lasts for 24 36 hours best prescription generic meds 4 less ready tears are a sign of treachery not of grief life is a zoo in a jungle we two are to ourselves a crowd,True,213,164,46,9,0,1
1,if you re looking for the lowest software prices on the web you just found them get software cds and download under 15 99 a straw vote only shows which way the hot air blows poverty is the parent of revolution and crime,True,244,188,54,11,0,0
1,do you want a rolex for 75 275 replica watches [entity],True,65,49,15,6,6,0
1,low price software [entity],True,28,24,4,2,6,0
1,spice up your cellphone with a wallpaper from dirtyhippo dress up your phone visit here dxndeueqjdzo,True,108,88,19,3,0,0
1,iso [entity] q automated reply from administrator vakantie tot 26 juli,True,86,68,18,10,6,0
1,best software prices big range of all types of downloadable software life is consciousness if you stay in beverly hills too long you become a mercedes,True,161,129,30,4,0,0
1,it woorks fine want to know how to save over 60 pigsty on your piils [entity],True,83,64,18,4,6,0
1,send the love home with an online photo album get cd and downloads all software under 99 15 nobody will believe in you unless you believe in yourself nothing feeds upon itself as liberality does,True,209,166,41,6,0,0
1,loaded with technology for business and home microsoft localized software [entity],True,88,74,13,4,6,0
1,re september 11 2001 hi my name is jason i recently visited [entity],True,75,59,16,5,6,0
1,[entity],True,8,8,1,2,6,0
1,market internet access no investment needed market internet access no investment needed premium internet access for only 14 95 per month or less earn 1 per subscriber per month go to [entity],True,209,166,38,8,6,0
1,re new page hi sweetie come see the most beautiful sweet 18 year old girls bare it all [entity],True,125,90,32,15,6,0
1,v to you want to know how t archimedean o save over 60 on your piils [entity],True,85,64,20,5,6,0
1,blow yourr life want to know how to save over 60 on you nailer r me probity dlcatlons [entity],True,100,78,21,4,6,0
1,digital voice recorders dear sir madam our company is designer and manufacturer of digital voice recorders dvr edic mini [entity],True,139,114,24,6,6,0
1,now it s finally possible for you to enlarge your [explicit] no more [explicit] enlarge ripoffs [entity],True,112,91,20,9,6,2
1,if you own a cell phone please read 5214 unbelievable prices on cell phones and accessories [entity],True,126,96,29,14,6,0
1,important news hey [entity] net download popular programs from our site get back to you later eduardo baez i need to get a pedicure my feet smell and itch 1,True,176,134,37,9,6,0
1,just to her your message to [entity] has been blocked should it be business related forward this message to [entity] for immediate release message id t 723 b 9 cb 981 acl 04 aobeb 98 rule triggered spam files,True,226,177,46,11,12,0
1,largest collection of dowlnoadable [explicit] d d movies xl 0 we have the hottest pornostars pics and videos inside thousands of new photo and clips including pornostars movies see hot pornostars videos now click here for [entity],True,247,201,44,11,6,1
1,software taking a bite out of your budget try oem want to learn how to build your own website literature is news that stays news the reward for a thing well done is to have done it,True,193,149,42,5,0,0
1,persian kilims and rugs dear professional decorator designer we go to remote areas of iran persia to bring you old and antique nomadic kilims and rugs we invite you to see parts of our collection by visiting our website [entity],True,244,195,46,8,6,0
1,also available levitra cialis and [explicit] keeping your private medical issues private unjust dominion cannot be eternal he who limps still walks a clash of doctrines is not a disaster it is an opportunity,True,233,185,45,13,0,1
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards manie,True,156,119,34,7,0,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards hien,True,155,118,34,7,0,0
1,start shopping at costco today with a complimentary gold membership area start shopping at costco today with a free gold membership we re giving away gold memberships in your area now ngpwmhmx,True,206,167,38,6,0,0
1,[entity],True,8,8,1,2,6,0
1,start shopping at costco today with a complimentary gold membership in your area start shopping at costco today with a free gold membership we re giving away a limited number of gold memberships in your area kklynszb,True,226,184,41,4,0,0
1,just to her soft [explicit] at 1 62 per dose ready to boost your [explicit] life positive time to do it right now order soft [explicit] at incredibly low prices starting at 1 99 per dose unbeiivable,True,227,174,49,18,0,3
1,be one of our survey takers and we ll send you a complimentary laptop computer computer survey group needs survey takers in your area now we d like to send you a complimentary laptop computer now for helping us qrwzyyvp,True,235,187,47,7,0,0
1,mail receipt thank you for your mail regarding our site we will reply as soon as possible in the meantime please continue to enjoy our site tight lines bray sea anglers,True,179,142,35,4,0,0
1,save up to 40 on popular software bundles software taking a bite out of your budget try oem live free or die death is not the worst of evils the mere sense of living is joy enough,True,196,150,44,7,0,0
1,feel insecure about your [explicit] size [explicit] growth patches are here [entity],True,90,75,14,8,6,2
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed [entity],True,164,139,23,6,6,0
1,[ ilug social ] claim your 25 kmart gift card 1 claim your 25 kmart gift card 2 auto loans fast approvals for any credit [entity],True,146,111,33,11,6,0
1,learn to play texas hold em and other poker classics on the most popular free site earn 100 bonus from partypoker visit here qdwlougj,True,147,116,30,6,0,0
1,herbal [explicit] 30 day trial oncxbv exit list instructions pmoney,True,76,61,13,5,0,1
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards rosita,True,157,120,34,7,0,0
1,downloadable software [entity],True,31,28,3,2,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards shiloh,True,157,120,34,7,0,0
1,cheap oem soft shipping worldwide why pay big bucks create your own website now you raise your voice when you should reinforce your argument what s up doc,True,169,133,34,6,0,0
1,re [ 879 ] ladybug regain your confidence with the best generic [explicit] from a licensed manufacturer it is only one click away,True,135,108,24,5,0,1
1,feeling great is not a luxury do you feel the strength buddy deal with your problems supplies are limited [entity],True,125,99,24,6,6,0
1,buyer beware [explicit] patches [explicit] enhancement patch doctor approved and recommended [entity],True,111,94,16,10,6,2
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards particia,True,159,122,34,7,0,0
1,no 1 drug for male impotence buy cheap prescriptions online [entity],True,72,59,12,3,6,0
1,re [ 1 ] death penalty it s o k should be allowed in 1825 in 1894 tomb raider,True,84,62,22,5,0,0
1,big range of all types of downloadable software need software click here our american professors like their literature clear cold pure and very dead being another character is more interesting than being yourself,True,229,187,40,7,0,0
1,hassle free microsoft sql server remote database administration visit us at [entity],True,88,74,13,3,6,0
1,all generic [explicit] prices include a free online prescription same medication low price education is life itself high thoughts must have high language living is easy with eyes closed misunderstanding all you see,True,230,188,39,8,0,1
