label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
1,ford motor company reviews do you have a car the new energy and fossil fuel reduction systems up to 60 percent reduction in car costs create an 0 r d e r [entity],True,178,138,41,10,6,0
1,would you like inexpensive perscriptions [entity],True,51,45,7,3,6,0
1,remove larvae adolescent tiftbecloud allison aqueousrichfield pliers assentpentecost avarice acronymbronchitis hadn t quillwortactivation farber futurehubert pang westeidetic livid rebeccapowell,True,196,177,20,1,0,0
1,order your medication here no doctor visit needed safe private and easy i don t like emails,True,104,81,23,6,0,0
1,hi get these replica watches from 199 1 roiex 2 cartier 3 breitiing 4 a iange sohne 5 patek phiiippe 6 bvigari 7 franck muiier 8 omega 9 tag heuer [entity],True,181,138,44,15,6,0
1,some hills are never seenthe universe is expanding album good stufftitle bad influence call it bad big town holds me backbig town skinns my mind sorry to have troubled you but it couldn t be helped bolan kerlaugir xmo 3 reginlejf,True,238,193,45,4,0,0
1,the secret on how [explicit] stars grew big dicks the answer is here turn off notifications here zj international exports ltd st lucile 6871 belize city belize,True,172,139,33,8,0,1
1,hey my name is amber and i just got my new webcam up you can talk to me free for aslong as you want at my website [entity],True,134,101,34,8,6,0
1,may aplomb be angola may prize some workload on hop but pluto brandt on samson or syndic cursor it denigrate and damp in antoine see secrete not wilderness try expedient a schematic and vengeful fullback out babe go here,True,233,188,45,6,0,0
1,goodbye baroque cosinehesitate ambrosial infelicitygannett dickens abductbathe circulatory decreaseclothesbrush can hexagonbaptist copenhagen piquantcottonmouth perspicuous lovebirdbloodbath appraise conjunctawaken sweep mutinysuggestible,True,238,220,19,0,0,0
1,did you know that the normal cost for super vkiagra is 20 per dose we are running a hot special today its only an amazing 3 00 shipped world wide discount order [entity],True,187,146,42,11,6,0
1,the number 1 topical alternative to botox anti aging wrinkle remover try it for free for 14 days 5 95 shipping handling no injections no appointments less time no pain [entity],True,202,159,44,15,6,0
1,help your daughter be strong h y d r 0 c o d 0 n e 7 5 5 oo m g 30 pills 139 0 o 60 pllls 249 0 o 90 p lis 319 oo order here [entity],True,169,112,58,20,6,0
1,c 3 ordering m eds should be simple private secure no p r escription required this solution is easy to use [entity],True,133,103,31,11,6,0
1,windows xp office xp order here tint cyclades storm,True,72,53,19,10,0,0
1,save up to 80 off all retail meds we have the pain relief you want no waiting and no hassles no prescriptions or appointments fast discreet shipping to your door isn t it time you stopped by click here to see the selection,True,241,189,52,9,0,0
1,body bgcolor blacktable cellpadding 10 border 1 align centertrtd bgcolor white align centerpfont size 2 a href [entity],True,135,110,26,10,6,0
1,you ve got to check out my new site somebody taught me how to upload them last nite im pretty new at this but check em out and see what u think pics are here just copy and pa ste the addr ess below into your browser to visit us [entity],True,250,193,58,9,6,0
1,rise and shine good lucking woman pics a characetr is a copeemltly fashioend will nakemiin q w,True,101,81,20,3,0,0
1,ookioog nfmio sits fra fe qte rht now eop fthebest res o do t e sityou withevry ogae tionere uquosfohun of eswteantere tryur eeserv w nortn cck teanmor,True,160,128,32,4,0,0
1,if you re in need of a good rx site for online purchases we are your answer with tens of thousands of happy customers who saved huge you can t go wrong lots more info here above url is for more info if you are interested,True,236,183,54,8,0,0
1,hello dnd iess on yos o you want to speur meddication just vislt uspharmahop and sto 70 ccy by mail save up vallallls vlagother medicatiuum clrra and manyons trpointed y us and you will not be disap,True,210,168,43,6,0,0
1,would you like cheap perscriptions [entity],True,45,39,7,3,6,0
1,go on click and help your father s pain go away [entity],True,60,47,14,4,6,0
1,global marketing specialties po box 300 east amherst ny[entity] this e mail message is an advertisement and or solicitation,True,132,109,23,6,6,0
1,we assists you economise on costly recipes medicinal drugs with worths that are as much as 50 less than retail apothecary s shop alternatives examine costs,True,162,133,29,3,0,0
1,keep your immune system strong [entity],True,39,34,6,2,6,0
1,taaabbsittabbs cccheaapicheeep ssstttoooppp hhhhurting todayistop da pain now [entity],True,98,84,15,8,6,0
1,do not have money get software cds from here software compatibility ain t it great grow old along with me the best is yet to be all tradgedies are finish d by death all comedies are ended by marriage,True,226,173,51,12,0,0
1,only our software is guaranteed 100 legal name brand software at low low low low prices everything comes to him who hustles while he waits many would be cowards if they had courage enough,True,206,162,42,8,0,0
1,security alert confirm your national credit union information,True,71,58,12,4,0,0
1,re wearable electronics hi my name is jason i recently visited [entity],True,76,62,14,4,6,0
1,want to accept credit cards [entity] aredit cpproved no cecks do it now[entity],True,83,68,13,5,12,0
1,claim your free 1000 home depot gift card claim your home depot gift card a 1000 value were sure you can find a use for this gift card in your area by exclusiverewards udexhoyp,True,197,152,43,9,0,0
1,branded softs roxio easy media creator 7 0 19 95 [entity],True,67,51,15,6,6,0
1,bro check out this awesome new product wish you could be better [entity],True,76,61,14,3,6,0
1,wish you could be better [explicit] growth extreme [entity],True,63,52,10,5,6,1
1,claim your free home depot gift card a 1000 value claim your home depot gift card a 1000 value were sure you can find a use for this gift card in your area by exclusiverewards qprkelmv,True,207,159,46,10,0,0
1,make big money with foreclosed real estate in your area trinity consulting 1730 redhill ave ste 135 irvine ca[entity] this e mail message is an advertisement and or solicitation,True,193,156,36,9,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards alyssa,True,157,120,34,7,0,0
1,get your babies diapers bill paid for a year your family could definately use this now go mjirartt,True,106,84,21,3,0,0
1,christian health plan we offer vision dental medical and much more work with the good people at christian health center our values set us apart click below [entity],True,180,143,34,8,6,0
1,the credit law is on your side jm get perfect credit now i will show you how you can quickly and easily improve your credit to a perfect rating click here now for full free details,True,191,149,40,4,0,0
1,[entity],True,10,8,1,2,6,0
1,sshs get low cost software cds or download find compare and buy business and productivity software and other computer software products [entity],True,156,128,27,7,6,0
1,this weeks ultimate adventure exoctic car rentals please click to enter millionaires concierge 1332 bayview dr fort lauderdale fl[entity] this e mail message is an advertisement and or solicitation,True,220,179,39,12,6,0
1,best prescription generic meds 4 less save up to 90 on retail prices never judge a book by its movie must not all things at the last be swallowed up in death the time to repair the roof is when the sun is shining,True,228,175,50,6,0,0
1,want me on top [entity] put these nasty [explicit] to the test free access heavy hard and free nothing to loose click here no membership required it s free note [entity],True,193,150,40,17,12,1
1,help television in 1919 by seat to my knoweledge chrono cross in 1969,True,72,58,14,1,0,0
1,it works fine want to know how to save over nausea 60 on your piils [entity],True,82,63,18,4,6,0
1,you best friends and family deserve the best internet photo album software distribution a horse a horse my kingdom for a horse heroes are often the most ordinary of men,True,183,145,36,6,0,0
1,not another bad offrr w starred ant to know how to save over 60 on your piils [entity],True,92,71,20,4,6,0
1,expand your [explicit] 20 larger in weeks add 3 inches today don t get left behind [entity],True,101,79,21,8,6,1
1,get latest version cds and download under 99 a wide range of software applications drivers and more [entity],True,120,96,23,7,6,0
1,learn to play texas hold em and other poker classics on the most popular free site earn 100 bonus from partypoker visit here jybwgyay,True,147,116,30,6,0,0
1,software should be easy to use seven days seven ways to save 10 off hard drivres there is no other rule a person s a person no matter how small,True,161,122,38,8,0,0
1,delivery status notification these recipients of your message have been processed by the mail server [entity] br failed 4 4 7 delivery time expired,True,167,133,33,11,6,0
1,the most expensive car sold in graand cheap cars in graand,True,63,50,13,2,0,0
1,check this impotence medication don t ignore your impotence problems feeling good is around the corner try now [entity],True,126,103,21,4,6,0
1,no need to pay more cheapest oem online what is oem software and why do you care [entity],True,97,75,21,5,6,0
1,my portfolio hi my name is ernie i may not have the right email address if not please excuse my intrusion if you are interested in some web design work for your company please click the link below to see my portfolio [entity],True,241,188,48,7,6,0
1,what s going on hi u this is sarah gal where have you been hiding if you want to hang out and talk some more i would sure like too hey check out these new pictures of me i just got taken have a good one [entity],True,227,172,54,9,6,0
1,online live striptease for you see me naked click here,True,55,45,10,0,0,0
1,get a costco gold membership this is one of the best memberships you can get visit here yfdjedbe,True,104,82,21,3,0,0
1,software should be easy to use fully functional unrestricted copy of the software get more results with less efforts it s better to be burnished with use than rusty with principle where reason fails time oft has worked a cure,True,244,194,48,8,0,0
1,cheap software [entity],True,24,21,3,2,6,0
1,cool page please active this link [entity],True,43,36,7,2,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards fallon,True,157,120,34,7,0,0
1,get the software you need now save up to 40 on popular software bundles last words are for people who haven t said anything in life human nature constitutes a part of the evidence in every case,True,210,164,44,7,0,0
1,[entity],True,8,8,1,2,6,0
1,congratulations the free lotto company uk head office suite 25 32 lion towers central london england [entity],True,121,96,20,5,6,0
1,10 minutes before [explicit] lasts for 24 36 hours best prescription generic meds 4 less ready tears are a sign of treachery not of grief life is a zoo in a jungle we two are to ourselves a crowd,True,213,164,46,9,0,1
1,if you re looking for the lowest software prices on the web you just found them get software cds and download under 15 99 a straw vote only shows which way the hot air blows poverty is the parent of revolution and crime,True,244,188,54,11,0,0
1,do you want a rolex for 75 275 replica watches [entity],True,65,49,15,6,6,0
1,low price software [entity],True,28,24,4,2,6,0
1,spice up your cellphone with a wallpaper from dirtyhippo dress up your phone visit here dxndeueqjdzo,True,108,88,19,3,0,0
1,iso [entity] q automated reply from administrator vakantie tot 26 juli,True,86,68,18,10,6,0
1,best software prices big range of all types of downloadable software life is consciousness if you stay in beverly hills too long you become a mercedes,True,161,129,30,4,0,0
1,it woorks fine want to know how to save over 60 pigsty on your piils [entity],True,83,64,18,4,6,0
1,send the love home with an online photo album get cd and downloads all software under 99 15 nobody will believe in you unless you believe in yourself nothing feeds upon itself as liberality does,True,209,166,41,6,0,0
1,loaded with technology for business and home microsoft localized software [entity],True,88,74,13,4,6,0
1,re september 11 2001 hi my name is jason i recently visited [entity],True,75,59,16,5,6,0
1,[entity],True,8,8,1,2,6,0
1,market internet access no investment needed market internet access no investment needed premium internet access for only 14 95 per month or less earn 1 per subscriber per month go to [entity],True,209,166,38,8,6,0
1,re new page hi sweetie come see the most beautiful sweet 18 year old girls bare it all [entity],True,125,90,32,15,6,0
1,v to you want to know how t archimedean o save over 60 on your piils [entity],True,85,64,20,5,6,0
1,blow yourr life want to know how to save over 60 on you nailer r me probity dlcatlons [entity],True,100,78,21,4,6,0
1,digital voice recorders dear sir madam our company is designer and manufacturer of digital voice recorders dvr edic mini [entity],True,139,114,24,6,6,0
1,now it s finally possible for you to enlarge your [explicit] no more [explicit] enlarge ripoffs [entity],True,112,91,20,9,6,2
1,if you own a cell phone please read 5214 unbelievable prices on cell phones and accessories [entity],True,126,96,29,14,6,0
1,important news hey [entity] net download popular programs from our site get back to you later eduardo baez i need to get a pedicure my feet smell and itch 1,True,176,134,37,9,6,0
1,just to her your message to [entity] has been blocked should it be business related forward this message to [entity] for immediate release message id t 723 b 9 cb 981 acl 04 aobeb 98 rule triggered spam files,True,226,177,46,11,12,0
1,largest collection of dowlnoadable [explicit] d d movies xl 0 we have the hottest pornostars pics and videos inside thousands of new photo and clips including pornostars movies see hot pornostars videos now click here for [entity],True,247,201,44,11,6,1
1,software taking a bite out of your budget try oem want to learn how to build your own website literature is news that stays news the reward for a thing well done is to have done it,True,193,149,42,5,0,0
1,persian kilims and rugs dear professional decorator designer we go to remote areas of iran persia to bring you old and antique nomadic kilims and rugs we invite you to see parts of our collection by visiting our website [entity],True,244,195,46,8,6,0
1,also available levitra cialis and [explicit] keeping your private medical issues private unjust dominion cannot be eternal he who limps still walks a clash of doctrines is not a disaster it is an opportunity,True,233,185,45,13,0,1
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards manie,True,156,119,34,7,0,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards hien,True,155,118,34,7,0,0
1,start shopping at costco today with a complimentary gold membership area start shopping at costco today with a free gold membership we re giving away gold memberships in your area now ngpwmhmx,True,206,167,38,6,0,0
1,[entity],True,8,8,1,2,6,0
1,start shopping at costco today with a complimentary gold membership in your area start shopping at costco today with a free gold membership we re giving away a limited number of gold memberships in your area kklynszb,True,226,184,41,4,0,0
1,just to her soft [explicit] at 1 62 per dose ready to boost your [explicit] life positive time to do it right now order soft [explicit] at incredibly low prices starting at 1 99 per dose unbeiivable,True,227,174,49,18,0,3
1,be one of our survey takers and we ll send you a complimentary laptop computer computer survey group needs survey takers in your area now we d like to send you a complimentary laptop computer now for helping us qrwzyyvp,True,235,187,47,7,0,0
1,mail receipt thank you for your mail regarding our site we will reply as soon as possible in the meantime please continue to enjoy our site tight lines bray sea anglers,True,179,142,35,4,0,0
1,save up to 40 on popular software bundles software taking a bite out of your budget try oem live free or die death is not the worst of evils the mere sense of living is joy enough,True,196,150,44,7,0,0
1,feel insecure about your [explicit] size [explicit] growth patches are here [entity],True,90,75,14,8,6,2
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed [entity],True,164,139,23,6,6,0
1,[ ilug social ] claim your 25 kmart gift card 1 claim your 25 kmart gift card 2 auto loans fast approvals for any credit [entity],True,146,111,33,11,6,0
1,learn to play texas hold em and other poker classics on the most popular free site earn 100 bonus from partypoker visit here qdwlougj,True,147,116,30,6,0,0
1,herbal [explicit] 30 day trial oncxbv exit list instructions pmoney,True,76,61,13,5,0,1
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards rosita,True,157,120,34,7,0,0
1,downloadable software [entity],True,31,28,3,2,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards shiloh,True,157,120,34,7,0,0
1,cheap oem soft shipping worldwide why pay big bucks create your own website now you raise your voice when you should reinforce your argument what s up doc,True,169,133,34,6,0,0
1,re [ 879 ] ladybug regain your confidence with the best generic [explicit] from a licensed manufacturer it is only one click away,True,135,108,24,5,0,1
1,feeling great is not a luxury do you feel the strength buddy deal with your problems supplies are limited [entity],True,125,99,24,6,6,0
1,buyer beware [explicit] patches [explicit] enhancement patch doctor approved and recommended [entity],True,111,94,16,10,6,2
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards particia,True,159,122,34,7,0,0
1,no 1 drug for male impotence buy cheap prescriptions online [entity],True,72,59,12,3,6,0
1,re [ 1 ] death penalty it s o k should be allowed in 1825 in 1894 tomb raider,True,84,62,22,5,0,0
1,big range of all types of downloadable software need software click here our american professors like their literature clear cold pure and very dead being another character is more interesting than being yourself,True,229,187,40,7,0,0
1,hassle free microsoft sql server remote database administration visit us at [entity],True,88,74,13,3,6,0
1,all generic [explicit] prices include a free online prescription same medication low price education is life itself high thoughts must have high language living is easy with eyes closed misunderstanding all you see,True,230,188,39,8,0,1
1,start shopping at costco today with a complimentary gold membership start shopping at costco today with a free gold membership free gold membership or upgrade and extend your existing membership ipmlgbit,True,215,178,36,5,0,0
1,more site sales do you take credit cards if you do you will make more money easy set up no credit checks 100 approval make more money now try now remove info is found on web site,True,206,153,48,11,0,0
1,[entity],True,8,8,1,2,6,0
1,instant branded software download software sales [entity],True,59,51,7,2,6,0
1,hi low price inkjet cartridges bvax hi [entity] today if you would not like to get more spacial offers from us please click here and you request will be honored immediately,True,187,147,36,7,6,0
1,get your babies diapers bill paid for for a year your family could definately use this now go odzzfzzq,True,112,88,23,4,0,0
1,good ooffr want to know how to save over 60 on meanwhile your piils [entity],True,82,64,17,4,6,0
1,3 leads click here to have a representative contact you for additional information visit us at [entity],True,111,90,20,5,6,0
1,software cds 15 and 99 get al software in 1 cd the no 1 source for software superstore all slang is a metaphor and all metaphor is poetry the first thing you lose on a diet is brain mass,True,203,155,46,7,0,0
1,out of office autoreply just to her i am on vacation week 29 30 31 please contact gerd madsen gm torben rafn dk or hans chr jensen hcj torben rafn dk your mail is not transfered,True,215,160,54,18,0,0
1,exactseek verify your site submission the following url was submitted to exactseek com [entity],True,103,85,17,5,6,0
1,new offrr want to know [explicit] liberalize w to save over 60 on your me northward dlcatlons [entity],True,108,87,20,6,6,1
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards oliver,True,157,120,34,7,0,0
1,software taking a bite out of your budget try oem can t draw a straight line well now you can they have computers and they may have other weapons of mass destruction he who limps still walks,True,215,165,48,11,0,0
1,here is the place to find the one you ve been looking for here s a service for singles over 30 many lucky singles like yourself have found the love of their life here swpvfdwt,True,192,148,42,7,0,0
1,microsoft autoroute 2005 dvd uk 19 95 discounted software store [entity],True,80,65,14,5,6,0
1,[explicit] p o your 10 free pictures are here nakedmail is now [explicit] p o below is the latest installment of free adult images from [explicit] p o brand new free pictures click this link to see the images [entity],True,244,190,52,20,6,3
1,wait too long and 1147 secretly attract women or men add some spice to your life secretlyattract women or men delete,True,129,99,24,3,0,0
1,feeling fat if anyone has called you names because you re overweight or you are looking to make a positive change in your life then you can do something now click here to find out how [entity],True,207,161,42,7,6,0
1,claim your free home depot gift card a 1000 value claim your home depot gift card a 1000 value were sure you can find a use for this gift card in your area by exclusiverewards bxjqlhgh,True,207,159,46,10,0,0
1,any software backups for lowest pricest best software prices i exist as i am that is enough envy is the ulcer of the soul,True,134,103,29,5,0,0
1,all natural [explicit] alternative the following advertisement is being sponsored by avirtualshopper com the internets leading source for permission based opt in marketing to opt out from our mailing list click here,True,235,191,39,9,0,1
1,largest collection of [explicit] mo ies ever x 706 we have the hottest pornostars pics and videos inside thousands of new photo and clips including pornostars movies see hot pornostars videos now click here for [entity],True,234,191,43,11,6,1
1,a friendly professional online pharmacy focused on you enjoy having [explicit] the jungle is dark but full of diamonds ignorance is not innocence but sin i would fain die a dry death,True,200,158,39,9,0,1
1,i think yes the things we sell are known over the world our goods for guys are in requisition,True,104,79,23,4,0,0
1,be informed be prepared pandemic alert[entity] th place adel ia[entity] this e mail message is an advertisement and or solicitation,True,143,117,25,9,12,0
1,your discount prescriptions resource online large natural erection never for me the lowered banner never the last endeavour it is quality rather than quantity that matters don t fight a battle if you don t gain anything by winning,True,250,200,47,8,0,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards astrid,True,157,120,34,7,0,0
1,delivery status notification failure the following message to was undeliverable the reason for the problem 5 1 0 unknown address error 550 5 1 1 unknown or illegal alias [entity] com,True,213,166,45,16,6,0
1,selling travel in today s economy good morning since it may have been awhile since you visited us at[entity],True,115,92,21,4,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards vesta,True,156,119,34,7,0,0
1,wanna be more man check this dude [explicit] enhancement patch doctor approved and recommended [entity],True,111,92,18,7,6,1
1,we will guide you thru all of the answers to your questions about laser vision correction there s a good chance you could throw your glasses and contacts away information for you now flhdzgxo,True,201,162,38,4,0,0
1,[entity],True,8,8,1,2,6,0
1,low price software [entity],True,28,24,4,2,6,0
1,antil co ltd bangkok antil co ltd bangkok 731 7 th p m tower asoke dindaeng bangkok [entity] thailand tel [entity] fax [entity] t a t licence no 11 3364 website [entity],True,218,161,54,31,24,0
1,buyer beware [explicit] patches [explicit] enlargement patch that works [entity],True,92,76,15,11,6,2
1,re [ 4 ] terra investigate blackouts i wonder what if paint shopthere s also another one tupac sharuk,True,112,88,24,7,0,0
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed [entity],True,164,139,23,6,6,0
1,re [ 21 ] keep calm in 1827 sims vietnam warit ll be better i have got,True,75,56,19,4,0,0
1,claim your free 1000 home depot gift card claim your home depot gift card a 1000 value were sure you can find a use for this gift card in your area by exclusiverewards dbdbkewi,True,197,152,43,9,0,0
1,considered unsolicited bulk email from you your message to [entity] ar was considered unsolicited bulk e mail ube subject just to her return path delivery of the email was stopped,True,215,165,45,17,6,0
1,[entity],True,8,8,1,2,6,0
1,message you sent blocked by our bulk email filter your message to [entity] was blocked by our spam firewall the email you sent with the following subject has not been delivered subject just to her,True,221,173,46,13,6,0
1,onseek com site submission incomplete the following url was submitted to onseek com [entity],True,104,84,19,7,6,0
1,v i a g r a the cheappesst prices do you still feel the power feeling good is around the corner enhance your erections [entity],True,146,111,33,10,6,0
1,re [ 15 ] i ll give you microsoft xbox love stories go ahead men u s postal service,True,98,72,26,9,0,0
1,delivery status notification these recipients of your message have been processed by the mail server [entity] br failed 5 2 2 mailbox full,True,158,125,32,11,6,0
1,equipment finance and leasing contact us today for a free consultation on the many options available to your company your equipment loan and lease specialist [entity],True,172,142,27,3,6,0
1,[entity],True,8,8,1,2,6,0
1,considered unsolicited bulk email from you your message to [entity] ar was considered unsolicited bulk e mail ube subject just to her return path delivery of the email was stopped,True,215,165,45,17,6,0
1,dowlnoadable 70 [explicit] vldeos with pornstars x 936 we have the hottest pornostars pics and videos inside thousands of new photo and clips including pornostars movies see hot pornostars videos now click here for [entity],True,238,195,41,10,6,1
1,get the software you need now soft at incredibly low prices the deepest definition of youth is life as yet untouched by tragedy humankind cannot stand very much reality,True,179,144,33,4,0,0
1,this free 7 day trial will prove that you can get ready for the beach if you wish to unsubscribe click here or write to ultima group inc 1380 garnet avenue e 520 san diego ca[entity] nbtnsbpa,True,207,161,43,8,6,0
1,claim your free 1000 home depot gift card claim your home depot gift card a 1000 value were sure you can find a use for this gift card in your area by exclusiverewards ystyxapg,True,197,152,43,9,0,0
1,[entity],True,8,8,1,2,6,0
1,no subject want to watch [explicit] [explicit] movies our site is voted the 1 broadband movie site online click this link to watch our steaming chix in action to unsubscribe from our list enter you email here [entity],True,236,187,45,13,6,2
1,hey tell your friends to hit me up hi i ve found cool site it is a lot of programs and all of them cost very cheaply it s a url [entity],True,149,110,37,7,6,0
1,send the love home with an online photo album software for system builders resellers and hardware purchasers only pride sullies the noblest character a person should want to live if only out of curiosity,True,218,176,40,6,0,0
1,we build the internet webxperts com design programming consultation if this flyer does not appear correctly and or images do not appear please click the following link [entity],True,195,158,37,11,6,0
1,adobe macromedia os etc all in cd under 99 adobe macromedia os etc all in cd under 99 better the foot slip than the tongue luck is what you have left over after you give 100,True,194,147,45,9,0,0
1,be one of our survey takers and we ll send you a complimentary laptop computer computer survey group needs survey takers in your area now we d like to send you a complimentary laptop computer now for helping us laayawrw,True,235,187,47,7,0,0
1,women with [explicit] on their face click here to be removed,True,68,53,14,5,0,1
1,bring on the best software at the most reasonable prices best software prices why can t they invent something for us to marry instead of women ah the clock is always slow it is later than you think,True,220,170,48,10,0,0
1,looking for a new job professional effective 100 guaranteed visit us at [entity],True,95,74,19,8,6,0
1,understanding oem software send the love home with an online photo album absence sharpens love presence strengthens it painting is just another way of keeping a diary,True,175,143,30,3,0,0
1,software store [entity],True,24,21,3,2,6,0
1,software megastore [entity],True,28,25,3,2,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards chrissy,True,158,121,34,7,0,0
1,welcome to vip quality software os adobe macromedia etc all under 15 99 cds poverty is a weapon of mass destruction if you have a fallback plan you will fall back,True,183,141,40,9,0,0
1,new vacancies availablee the leading internet job si barbituric te of australia [entity],True,89,76,13,2,6,0
1,foreign business representative needed mr zhongxun zheng anhui guofeng plastic industry co ltd tian zhi road hefei anh[entity] china website [entity],True,167,135,27,10,12,0
1,market internet access no investment needed market internet access no investment needed premium internet access for only 14 95 per month or less earn 1 per subscriber per month go to [entity],True,209,166,38,8,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards samira,True,157,120,34,7,0,0
1,a new era of online medical care now you can have [explicit] when you want again and again whenever you have an efficient government you have a dictatorship i sing all kinds to follow by faith alone is to follow blindly,True,233,184,46,7,0,1
1,re nawty locals in your area pdi s e x y local singles inside payne is cobble desperado but makeup not divergent carven here theseus france may cackle and eastman hecate opera not quite iwantout,True,216,168,43,8,0,0
1,don t be a fuddy duddy use the software everyone s using send the love home with an online photo album we was robbed how could i lose to such an idiot,True,175,130,43,11,0,0
1,hey man stop throwing away your money [explicit] enlargement patch that works [entity],True,96,78,17,8,6,1
1,your own desk top investigator astounding new software lets you find out almost anything about anyone download it right now no charge card needed click here [entity],True,184,146,34,9,6,0
1,i think you might be interested hello i just found a site called graand com a free and safe place on the internet to place classified ads i thought i should invite you to check it out regards walker,True,211,166,45,6,0,0
1,all the software you ll ever need to successfully make money online understanding oem software it is impossible to say just what i mean above all try something,True,172,137,33,5,0,0
1,oreo cookies nationwide survey win a years supply of oreos oreo s survey complimentary 50 gift card or a one year supply of oreo cookies upwhyvkg,True,160,126,32,6,0,0
1,need to find something to be removed from this list click here,True,69,54,15,3,0,0
1,we have been rated as 1 one stop shop internet pharmacy take the pill and enjoy great [explicit] commit a crime and the earth is made of glass creativity is the power to connect the seemingly unconnected really adv apparently,True,247,195,49,11,0,1
1,learn to build simple and clean websites that can bring in the dough 75 off for all new software politeness n the most acceptable hypocrisy fashion can be bought style one must possess,True,207,162,43,10,0,0
1,maam does your man satisfy you how did it go on wednesday feeling good is around the corner click now and get more power [entity],True,138,108,28,5,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards kenia,True,156,119,34,7,0,0
1,software for system builders resellers and hardware purchasers only get latest softwares 99 savings the two most abundant things in the universe are hydrogen and stupidity i know nothing except the fact of my ignorance,True,237,192,43,8,0,0
1,do not settle for less than a rolex italian crafted rolex from 75 to 275 free shipping [entity],True,105,82,22,6,6,0
1,workss good want to know how to save over overrode 60 on your piils [entity],True,82,64,17,4,6,0
1,award winning notification netherlands national promotion dayzers prime lottery venlo the netherlands [entity],True,118,100,15,4,6,0
1,[explicit] enlargement announcement the [explicit] patch is amazing [entity],True,78,68,9,6,6,2
1,the [explicit] patch is amazing the [explicit] patch is amazing [entity],True,74,62,11,6,6,2
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed magnus [entity] com,True,179,150,27,8,6,0
1,more vv want to know h furfur ow to save over 60 on your piils [entity],True,77,58,18,4,6,0
1,softwares cds all software under 15 and 99 only our software is guaranteed 100 legal a waist is a terrible thing to mind it is impossible to say just what i mean,True,178,137,39,7,0,0
1,would you like a 250 gas card don t let the current high price of gas get to you simply enter your zipcode to see if this promotion is available in your area qkppfiui,True,179,138,39,5,0,0
1,loaded with technology for business and home best software prices if i know what love is it is because of you he knows all about art but he doesn t know what he likes,True,183,140,41,7,0,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards steve,True,156,119,34,7,0,0
1,looking for cheap high quality software software compatibility ain t it great silence is golden when you can t think of a good answer thinking evil is making evil,True,187,145,40,11,0,0
1,largest collection of [explicit] mo ies ever x 64 come explore the world s largest adult studio see all the biggest names in [explicit] in exclusive [explicit] [explicit] movies vivid got the hottest pornstars [entity],True,234,191,42,17,6,4
1,re good day a well wisher showed me a way to get p p v on tv while not pay anything i know its hard to believe but i mean it hit this new stuff yourself [entity],True,186,135,47,12,6,0
1,books about thailand hello planning a trip to thailand like to eat thai food need to learn thai check out our recommendations at [entity],True,148,117,27,5,6,0
1,trading for a living all you should know about forex this sf net email is sponsored by jabber the world s fastest growing real time communications platform don t just im build it in [entity],True,224,171,50,17,6,0
1,big range of all types of downloadable software software for home and office the wise man carries his possessions within him you make em i amuse em [ children ],True,177,138,37,9,0,0
1,a heartwarmer just imagine welcome to heartwarmers [entity],True,67,55,11,5,6,0
1,delivery status notification failure this is an automatically generated delivery status notification delivery to the following recipients failed [entity] br,True,169,142,25,7,6,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards armandina,True,160,123,34,7,0,0
1,are you happy about your size and sexual performance experience more powerful orgasms [entity],True,98,82,15,3,6,0
1,get your babies diapers bill paid for for a year your family could definately use this now go kaazqchn,True,112,88,23,4,0,0
1,we will guide you thru all of the answers to your questions about laser vision correction there s a good chance you could throw your glasses and contacts away information for you now tuaujryt,True,201,162,38,4,0,0
1,save your money by getting an oem software need in software for your pc just visit our site we might have what you need best regards ardith,True,157,120,34,7,0,0
1,take the pill and enjoy great [explicit] the men is rich when he is healthy let your life be a counter friction to stop the machine human reason is by nature architectonic all professions are conspiracies against the laity,True,234,188,43,6,0,1
1,failed mail your message to mxo 0 mail bellsouth net was rejected i said rcpt to and mxo 0 mail bellsouth net [[entity] ] responded with 550 invalid recipient,True,183,140,39,14,6,0
1,[entity],True,8,8,1,2,6,0
